id,job_name,work_demand,company_locale,company_name,guimo,job_salary,job_salary_fif,demand
5033,Hadoop开发工程师,"Flink,Hadoop,Hbase,Kafka,Java",北京,北京六合新创科技有限公司,20-99人,16,FALSE,本科
5034,Hadoop开发工程师,"数据库开发,数据建模,大数据分析,数据处理,Hadoop",北京,神州信息,10000人以上,12.5,TRUE,大专
5035,Hadoop开发工程师,"管理,数据库开发,数据仓库,数据库,大数据开发",北京,北京市地铁运营有限公司技术创新研究院分公司,100-299人,22.5,FALSE,硕士
5036,Hadoop开发工程师,"Hbase,Hadoop,Hive,Spark,Kafka",北京,福田汽车,10000人以上,37.5,FALSE,本科
5037,Hadoop开发工程师,"大数据开发,Python",北京,北京舜合通达数字网络科技有限公司,100-299人,16,FALSE,大专
5038,Hadoop开发工程师,"Hadoop,MySQL,Spark,数据库开发,Storm",北京,海兰信集团,500-999人,15,TRUE,硕士
5039,Hadoop开发工程师,"数据架构,Linux",北京,交控科技,100-299人,15,TRUE,本科
5040,Hadoop开发工程师,"大数据开发,Hadoop,Spark,ETL,MapReduce",北京,北京卓越联腾科技有限公司,20-99人,27.5,FALSE,本科
5041,Hadoop开发工程师,"大数据开发,Java,MySQL,数据库,Spark",北京,北京中科神探科技有限公司,20-99人,25,FALSE,本科
5042,Hadoop开发工程师,"Java,Spark,Hive,Hbase,Hadoop",北京,北京计算机技术及应用研究所,1000-9999人,22.5,FALSE,硕士
5043,数据分析师,"数据库开发,C++,Python,MySQL,SQL Server",北京,合肥观维科技有限公司,20-99人,25,FALSE,本科
5044,数据分析师,TROUBLE-SHOOTING,北京,四川长虹佳华信息产品有限责任公司,1000-9999人,25,FALSE,大专
5045,Hadoop开发工程师,"大数据开发,Linux,Java,Python",北京,珠海市新德汇信息技术有限公司,500-999人,18,FALSE,本科
5046,Hadoop开发工程师,"Tableau,Flink,ETL,架构设计,Hadoop",北京,科锐尔人力资源服务(苏州)有限公司,1000-9999人,15.5,FALSE,大专
5047,Hadoop开发工程师,"数据库,数据库开发",北京,中金支付,300-499人,15,TRUE,本科
5048,Hadoop开发工程师,"数据仓库,Hadoop,数据库",北京,中科软科技股份有限公司,1000-9999人,12.5,TRUE,本科
5049,Hadoop开发工程师,"SQL,Python,Perl,Scala,Java",北京,上海睿映企业管理咨询有限公司,20-99人,25,FALSE,本科
5050,Hadoop开发工程师,"Hadoop,Spark,Hive,Oracle,数据库",北京,先进数通,1000-9999人,15.5,FALSE,大专
5051,Hadoop开发工程师,"大数据开发,运维,Hadoop,数据仓库",北京,彩讯科技,1000-9999人,12,TRUE,本科
5052,Hadoop开发工程师,Hive,北京,上海睿民,500-999人,12.5,TRUE,本科
5053,Hadoop开发工程师,"数据采集,数据处理,数据仓库,ETL,Hadoop",北京,北京易米智控科技有限公司,100-299人,30,FALSE,本科
5054,Hadoop开发工程师,"大数据开发,Hadoop,Spark",北京,紫光云数,1000-9999人,12.5,TRUE,本科
5055,Hadoop开发工程师,"数据分析,网络安全,数据处理",北京,长安通信科技有限责任公司,500-999人,17.5,FALSE,本科
5056,Hadoop开发工程师,"数据仓库,数据库,数据库开发,数据挖掘,数据处理",北京,北京资采信息技术有限公司,100-299人,12.5,TRUE,本科
5057,数据分析师,"数据库开发,SQLServer,SQL Server,SQL,数据库",北京,合肥观维科技有限公司,20-99人,25,FALSE,本科
5058,Hadoop开发工程师,"ETL,数据仓库,SQL,数据库,数据挖掘",北京,北京中瑞岳华科技服务有限公司,1000-9999人,60,FALSE,本科
5059,Hadoop开发工程师,"大数据开发,Hadoop,Hive,Storm,MySQL",北京,北京名门万象信息科技有限公司,20-99人,15,TRUE,本科
5060,Hadoop开发工程师,"Tableau,数据库开发,数据建模,数据处理",北京,圆心科技,500-999人,25,FALSE,大专
5061,Hadoop开发工程师,"Hadoop,Scala,Python,Kafka,Spark",北京,卡车之家,100-299人,15.5,FALSE,本科
5062,Hadoop开发工程师,"Java,Linux",北京,润宇科技有限公司,20-99人,16,FALSE,本科
5063,Hadoop开发工程师,"数据库开发,Hive,Hadoop,Spark",北京,广州人瑞人力资源服务有限公司佛山分公司,500-999人,25,FALSE,大专
5064,Hadoop开发工程师,"Hadoop,Python,Linux,大数据开发,Spark",北京,中国科学院动物研究所,100-299人,11.25,TRUE,本科
5065,Hadoop开发工程师,"Flink,Spark,CORE,Hive,Hadoop",北京,北京百米互联科技有限公司,100-299人,25,FALSE,本科
5066,Hadoop开发工程师,"数据挖掘,架构设计,数据清洗,大数据开发,数据分析",北京,北京云海大业电力高科技有限公司,100-299人,24,FALSE,本科
5067,Hadoop开发工程师,"数据分析,数据处理",北京,中通国脉通信股份有限公司北京分公司,100-299人,18.5,FALSE,本科
5068,数据分析师,"SQL,数据库开发,Hbase,MySQL",北京,华鸿汇德(北京)信息技术有限公司,20-99人,15,TRUE,本科
5069,Hadoop开发工程师,,北京,华录智达科技股份有限公司,100-299人,25,FALSE,本科
5070,数据分析师,大数据开发,北京,北京神州汽车租赁有限公司,10000人以上,60,FALSE,本科
5071,Hadoop开发工程师,"大数据分析,大数据开发,数据处理,数据治理,数据架构",北京,神州数码系统集成服务有限公司广州分公司,1000-9999人,13,TRUE,本科
5072,前端开发,"Hadoop,Spark,AIRFLOW,Sqoop,METACAT",北京,方正证券,1000-9999人,15,TRUE,本科
5073,Hadoop开发工程师,"Hive,Hadoop,Hbase",北京,中科三清科技有限公司,300-499人,12.5,TRUE,本科
5074,DBA,"Tableau,数据库开发",北京,北京志翔科技股份有限公司,300-499人,13.5,TRUE,大专
5075,Hadoop开发工程师,"ETL,数据仓库,Hadoop,Oracle,Hive",北京,远光软件股份有限公司北京分公司,1000-9999人,14,TRUE,本科
5076,Hadoop开发工程师,"Hadoop,Hbase,Spark",北京,北京瑞友科技股份有限公司,1000-9999人,12.5,TRUE,本科
5077,Hadoop开发工程师,"Hadoop,数据仓库,Hive",北京,北京博通睿创信息技术有限公司,20-99人,12.5,TRUE,本科
5078,Hadoop开发工程师,"Hadoop,Flink,大数据开发,HUE",北京,寄云科技,100-299人,30,FALSE,本科
5079,数据分析师,"数据中台,数据仓库,Scala,阿里,MAXCOMPUTE",北京,明月软件,500-999人,12.5,TRUE,本科
5080,DBA,"ETL,Hadoop,数据库开发,Spark,Hive",北京,北京龙盾数据有限公司,20-99人,15,TRUE,本科
5081,Hadoop开发工程师,"数据仓库,Hive,Spark,Kafka,机器学习",北京,学科网,500-999人,35,FALSE,本科
5082,Hadoop开发工程师,"Hive,Hbase,Python,Hadoop,Spark",北京,北京星阑科技有限公司,20-99人,20.5,FALSE,本科
5083,Hadoop开发工程师,"源码,数据中台,Spark,Flink",北京,SENSORO,100-299人,37.5,FALSE,本科
5084,Hadoop开发工程师,"数据仓库,Python,Scala,Java",北京,学科网,500-999人,32.5,FALSE,本科
5085,Hadoop开发工程师,"数据库,数据库开发,DB2,Hadoop",北京,中电科技(北京)有限公司,100-299人,17.5,FALSE,硕士
5086,数据分析师,"数据仓库,数据分析,Hadoop,Spark,Hive",北京,成都妍丹信息科技有限公司,20-99人,37.5,FALSE,本科
5087,其他职业,ETL,北京,黑龙江邮政易通信息网络有限公司,100-299人,12.5,TRUE,本科
5088,Hadoop开发工程师,数据库开发,北京,北京中科建友科技股份有限公司,100-299人,12.5,TRUE,本科
5089,Hadoop开发工程师,"PYSPARK,Python,Hadoop,Spark,HDFS",北京,先进数通,1000-9999人,14,TRUE,本科
5090,Hadoop开发工程师,"ZooKeeper,大数据开发",北京,北京博宏慧点科技有限公司,20-99人,12,TRUE,大专
5091,Hadoop开发工程师,"Java,Python,分布式计算,Scala",北京,八爪鱼互动(北京)科技有限公司,20-99人,30,FALSE,大专
5092,数据分析师,"数据仓库,Hadoop,Hive,Spark,大数据开发",北京,北京中宇华兴科技有限公司,100-299人,12.5,TRUE,大专
5093,Hadoop开发工程师,"数据采集,Spark,Hive,HDFS,大数据开发",北京,北京新聚思信息技术有限公司,500-999人,23.5,FALSE,本科
5094,Hadoop开发工程师,"数据库,Linux,Redis,Flink",北京,恒信启华,100-299人,15,TRUE,大专
5095,Hadoop开发工程师,"Python,大数据开发",北京,上海中芯国际,1000-9999人,27.5,FALSE,本科
5096,Hadoop开发工程师,,北京,先进数通,1000-9999人,12.5,TRUE,本科
5097,数据分析师,"ETL,Oracle,Hadoop,MongoDB,数据仓库",北京,北京龙盾数据有限公司,20-99人,25,FALSE,本科
5098,其他职业,"数据仓库,Hadoop,数据建模,Python,Java",北京,江苏红网技术股份有限公司,500-999人,25,FALSE,本科
5099,Hadoop开发工程师,"ETL,数据仓库,数据库开发,数据处理,DB2",北京,中电金信软件有限公司,10000人以上,10.5,TRUE,本科
5100,Hadoop开发工程师,Linux,北京,交控科技,100-299人,15,TRUE,本科
5101,Hadoop开发工程师,"Hive,数据库,数据库开发,数据处理,Linux",北京,宁博数字技术有限公司,100-299人,22.5,FALSE,本科
5102,Hadoop开发工程师,"Spark,Hadoop,Hbase",北京,千锋互联科技,500-999人,12.5,TRUE,本科
5103,Hadoop开发工程师,"Hadoop,云平台架构,微服务架构,分布式,大型分布式架构",北京,北京联海信息系统有限公司,100-299人,19,FALSE,硕士
5104,Hadoop开发工程师,"Hadoop,Hbase,架构设计,Redis,Kafka",北京,河南玥鲲信息科技有限公司,20-99人,17.5,FALSE,本科
5105,Hadoop开发工程师,"数据处理,数据开发,数据仓库搭建,数据库架构,Hadoop",北京,新略数智(杭州)科技有限公司,20-99人,30,FALSE,本科
5106,数据分析师,"模型设计,数据建模,数据集市",北京,中关村信息技术和实体经济融合发展联盟,20人以下,15,TRUE,本科
5107,其他职业,"数据采集,数据仓库,ETL,数据治理",北京,北京新聚思信息技术有限公司,500-999人,30,FALSE,本科
5108,Hadoop开发工程师,"ETL,数据仓库,SQL,Hadoop,数据库",北京,广州华资软件技术有限公司,1000-9999人,12.5,TRUE,本科
5109,Hadoop开发工程师,"大数据讲师,大数据开发,Spark,Hadoop框架/HDFS,IT教育培训",北京,千锋互联科技,500-999人,25,FALSE,大专
5110,Hadoop开发工程师,"Kafka,Hadoop,SQL,ETL,Hbase",北京,北京中经惠众科技有限公司,100-299人,20,FALSE,本科
5111,Hadoop开发工程师,"大数据开发,数据仓库,Impala,Hadoop,Spark",北京,四川长虹佳华信息产品有限责任公司,1000-9999人,30,FALSE,本科
5112,Hadoop开发工程师,"Spark,BI,Flink,Hadoop",北京,上海中清龙图网络科技有限公司北京分公司,1000-9999人,37.5,FALSE,本科
5113,Hadoop开发工程师,"Linux,Hadoop,SOLR,Hive,Oracle",北京,天云大数据,100-299人,13,TRUE,本科
5114,Hadoop开发工程师,"Spark,Hadoop,Hive,Java,Kubernetes",北京,北京新聚思信息技术有限公司,500-999人,30,FALSE,本科
5115,Hadoop开发工程师,"ETL,数据仓库,SQL,Hadoop,Python",北京,应急管理部信息研究院,100-299人,25,FALSE,本科
5116,数据分析师,"数据库开发,数据库",北京,北京干细胞与再生医学研究院,20-99人,15,TRUE,本科
5117,Hadoop开发工程师,"Hadoop,Flink,Storm,Hbase,Spark",北京,北京理工新源信息科技有限公司,100-299人,26.5,FALSE,本科
5118,其他职业,"数据采集,数据仓库,Hadoop",北京,北京微淼财商科技有限公司,1000-9999人,26.5,FALSE,本科
5119,Hadoop开发工程师,"数据仓库,MySQL,数据分析,Hadoop,Spark",北京,大连桔多多科技有限公司,1000-9999人,31,FALSE,本科
5120,Hadoop开发工程师,"ETL,数据仓库,Hadoop,数据清洗",北京,大连桔多多科技有限公司,1000-9999人,33.5,FALSE,本科
5121,Hadoop开发工程师,"Java,MySQL,Python",北京,紫光云数,1000-9999人,9,TRUE,本科
5122,DBA,,北京,中芯标准科技,500-999人,22.5,FALSE,本科
5123,Hadoop开发工程师,Hadoop,北京,北京易博中天科技有限公司,20-99人,16.5,FALSE,本科
5124,Hadoop开发工程师,"Hadoop,Hive,Spark,机器学习,Java",北京,北京信赢荣智企业管理咨询有限公司,20人以下,40,FALSE,本科
5125,Hadoop开发工程师,"Spark,Flink",北京,北京融七牛信息技术有限公司,1000-9999人,28.5,FALSE,本科
5126,Hadoop开发工程师,SQL,北京,中国科学院信息工程研究所,1000-9999人,14.5,TRUE,本科
5127,数据分析师,数据库开发,北京,北京得翼科技有限公司,20-99人,15,TRUE,本科
5128,Hadoop开发工程师,"数据挖掘,大数据开发,数据处理,大数据分析",北京,考呀呀,100-299人,37.5,FALSE,本科
5129,Hadoop开发工程师,"Hive,Hbase,Spark,架构设计,Flume",北京,智象信息,100-299人,24,FALSE,本科
5130,Hadoop开发工程师,"Java,Hadoop",北京,同方股份有限公司,10000人以上,12.5,TRUE,本科
5131,Hadoop开发工程师,"大数据开发,数据处理,数据分析,数据仓库",北京,点树(北京)科技有限公司,20-99人,25,FALSE,本科
5132,Hadoop开发工程师,"Linux,网络安全,数据库开发",北京,中电积至(海南)信息技术有限公司北京分公司,20-99人,14.5,TRUE,本科
5133,Hadoop开发工程师,"Linux,Python,Java,Hadoop,SQL",北京,北京六合新创科技有限公司,20-99人,13.5,TRUE,本科
5134,Hadoop开发工程师,"SQL,大数据开发",北京,郑州一迅软件科技有限公司,20-99人,9,TRUE,大专
5135,Hadoop开发工程师,"Hadoop,Spark,Oracle,MySQL",北京,中国互联网络信息中心,100-299人,15,TRUE,本科
5136,Hadoop开发工程师,"大数据开发,数据仓库,ETL,Hadoop",北京,安正软件,100-299人,14,TRUE,本科
5137,Hadoop开发工程师,"Hbase,Spark,Hive,Hadoop框架/HDFS,MapReduce",北京,千锋互联科技,500-999人,45,FALSE,大专
5138,数据分析师,"数据仓库,数据分析,Hadoop,Spark,ETL",北京,成都妍丹信息科技有限公司,20-99人,35,FALSE,本科
5139,Hadoop开发工程师,"大数据开发,Hive,Spark,数据分析",北京,上海安国保险经纪有限公司,100-299人,26.5,FALSE,本科
5140,数据分析师,"Kafka,Hadoop,Spark,Hbase,数据架构",北京,春谷咨询(北京)有限公司,100-299人,60,FALSE,本科
5141,Hadoop开发工程师,"Python,MySQL,Spark,ElasticSearch,Hadoop",北京,网智天元,100-299人,30,FALSE,本科
5142,Hadoop开发工程师,"大数据开发,Scala,Java,Python",北京,北京医麦科技有限公司,20-99人,15,TRUE,本科
5143,Hadoop开发工程师,"数据仓库,Hadoop,数据库",北京,中国科学院信息工程研究所,1000-9999人,14.5,TRUE,本科
5144,Hadoop开发工程师,"MySQL,Java",北京,北京易博中天科技有限公司,20-99人,15,TRUE,本科
5145,Hadoop开发工程师,"爬虫,ETL,Hadoop,ElasticSearch",北京,中国广视索福瑞媒介研究有限责任公司,500-999人,12.5,TRUE,本科
5146,前端开发,"Hbase,Hadoop,Flink,Hive,Flume",北京,去哪儿网（Qunar.com）,10000人以上,37.5,FALSE,本科
5147,Hadoop开发工程师,"数据治理,数据分析,数据架构,Hadoop",北京,中国联通软件研究院,1000-9999人,105,FALSE,硕士
5148,数据分析师,"模型设计,数据建模,数据集市",北京,北京国信数字化转型技术研究院,20-99人,15,TRUE,本科
5149,Hadoop开发工程师,"Hadoop,ETL,Hive,Spark,Hbase",北京,北京安德信业信息咨询有限责任公司,100-299人,40,FALSE,本科
5150,Hadoop开发工程师,"ETL,数据挖掘,数据库开发,数据仓库,数据分析",北京,吉贝克信息技术(北京)有限公司,500-999人,12,TRUE,大专
5151,Hadoop开发工程师,"SQL,Python,Storm",北京,北京六合新创科技有限公司,20-99人,13.5,TRUE,本科
5152,Hadoop开发工程师,大数据分析,北京,中国科学院计算机网络信息中心,500-999人,12.5,TRUE,本科
5153,Hadoop开发工程师,"Hive,Spark,Hadoop,Python,Java",北京,韬蕴资本集团有限公司,100-299人,30,FALSE,本科
5154,Hadoop开发工程师,"大数据开发,Linux,Oracle,数据库,数据仓库",北京,盛世惠泽科技(天津)有限公司,100-299人,8,TRUE,大专
5155,Hadoop开发工程师,"ETL,数据库开发,数据分析,NoSQL,Hadoop",北京,中科软科技股份有限公司,1000-9999人,14.5,TRUE,本科
5156,数据分析师,"阿里数据中台,MAXCOMPUTE,DATAHUB,DATAWORKS,BLINK",北京,明月软件,500-999人,12.5,TRUE,本科
5157,Hadoop开发工程师,"数据采集,Spark,Hive,HDFS",北京,北京新聚思信息技术有限公司,500-999人,30,FALSE,本科
5158,Hadoop开发工程师,"Hadoop,Spark,大数据分析",北京,广州碧软,500-999人,15,TRUE,本科
5159,数据分析师,"MySQL,Hive,Python",北京,长安通信科技有限责任公司,500-999人,12.5,TRUE,本科
5160,Hadoop开发工程师,"数据仓库,数据处理,数据库,数据库管理员,数据库开发",北京,北京资采信息技术有限公司,100-299人,10.5,TRUE,本科
5161,Hadoop开发工程师,"数据仓库,数据建模,数据库架构",北京,国研科技集团有限公司,500-999人,30,FALSE,硕士
5162,Hadoop开发工程师,"SQL,Hadoop,Hive,Spark,Hbase",北京,中汽知识产权投资运营中心(北京)有限公司,100-299人,15.5,FALSE,本科
5163,Hadoop开发工程师,"数据仓库,大数据开发",北京,神州通誉软件(上海)股份有限公司,500-999人,11.5,TRUE,本科
5164,Hadoop开发工程师,"顶层设计,大数据",北京,国药国华网络科技有限公司,100-299人,45,FALSE,硕士
5165,Hadoop开发工程师,"大数据开发,Hadoop,Hive,Spark,ETL",北京,深圳索信达数据技术有限公司,500-999人,12,TRUE,本科
5166,Hadoop开发工程师,"Hadoop,Spark,Hive,Java,Hbase",北京,南京摄星智能科技有限公司,100-299人,30,FALSE,本科
5167,Hadoop开发工程师,"数据库开发,数据库架构,数据仓库,数据治理,大数据分析",北京,课工场,20-99人,25,FALSE,本科
5168,Hadoop开发工程师,"大数据开发,运维,Hadoop,Spark,Python",北京,重庆峰立企业管理服务有限公司,100-299人,30,FALSE,本科
5169,数据分析师,"MapReduce,数据建模,数据清洗,大数据分析,大数据开发",北京,北京中经惠众科技有限公司,100-299人,25,FALSE,本科
5170,Hadoop开发工程师,数据处理,北京,交通运输通信信息集团有限公司,100-299人,12.5,TRUE,本科
5171,Hadoop开发工程师,"C++,Java,架构设计,Hadoop,分布式计算",北京,北京明略软件系统有限公司,100-299人,40,FALSE,本科
5172,数据分析师,"数据治理,Hadoop,Hive",北京,天津瑞驰企业管理咨询有限公司,300-499人,42,FALSE,本科
5173,Hadoop开发工程师,"Hadoop,Python",北京,彩讯科技,1000-9999人,7,TRUE,本科
5174,数据分析师,"数据治理,数据仓库,Scala,Hadoop,Spark",北京,中科航天(北京)科技有限公司,100-299人,14,TRUE,大专
5175,数据分析师,大数据开发,北京,北京鼎勤兴业科技有限公司,20-99人,14,TRUE,本科
5176,数据分析师,"Hadoop,Kafka,Hive,Hbase,Flume",北京,北京阅友科技有限公司,20-99人,42.5,FALSE,本科
5177,Hadoop开发工程师,"Python,Hadoop,Spark,Oracle,Java",北京,北京明略软件系统有限公司,100-299人,27.5,FALSE,硕士
5178,数据分析师,"数据仓库,Hadoop,大数据开发",北京,能拓能源股份有限公司,500-999人,10,TRUE,本科
5179,Hadoop开发工程师,"Python,C/C++,Hadoop,Hive,Linux",北京,中国互联网络信息中心,100-299人,15,TRUE,硕士
5180,Hadoop开发工程师,"数据挖掘,数据建模,数据分析,大数据开发,大数据分析",北京,源讯信息技术(中国)有限公司,500-999人,40,FALSE,本科
5181,Hadoop开发工程师,"数据采集,数据处理,数据仓库,ETL,大数据分析",北京,北京易米智控科技有限公司,100-299人,30,FALSE,本科
5182,Hadoop开发工程师,"Oracle,MySQL,MongoDB,Linux",北京,华泰保险集团股份有限公司,1000-9999人,11.5,TRUE,本科
5183,Hadoop开发工程师,"ETL,Hadoop,Hive,Spark,MySQL",北京,北京东方金信科技股份有限公司,500-999人,9,TRUE,本科
5184,Hadoop开发工程师,"Linux,Java,JSON,XML,Hadoop",北京,沈阳民航东北凯亚有限公司大连分公司,100-299人,13,TRUE,本科
5185,数据分析师,"Hadoop,DB2,Java,SQL,数据库开发",北京,中电科技(北京)有限公司,100-299人,12.5,TRUE,本科
5186,Hadoop开发工程师,"Hadoop,Hbase,Java,大数据开发,数据分析",北京,北京中达恒业科技发展有限公司,20-99人,12.5,TRUE,本科
5187,Hadoop开发工程师,"数据架构,大数据开发",北京,中能数玑(北京)科技有限公司,20-99人,40,FALSE,本科
5188,数据分析师,"数据治理,Oracle,MySQL,SQL",北京,中科航天(北京)科技有限公司,100-299人,12,TRUE,大专
5189,Hadoop开发工程师,"Hadoop,ELASTICSEARCH,Hbase,Spark,Kafka",北京,北京博亚君杰科技有限公司,100-299人,10,TRUE,大专
5190,Hadoop开发工程师,"Hadoop框架/HDFS,Hbase,Hive,MapReduce,Spark",北京,北京课工场融合科技有限公司,100-299人,25,FALSE,本科
5191,DBA,"数据库,Hbase,Spark,MapReduce",北京,亚泰(山东)智能机器人有限公司,20-99人,9,TRUE,本科
5192,Java开发工程师,"ETL,Hadoop,Java,SPRINGBOOT,数据库架构",北京,北京恒赢智航科技有限公司,100-299人,14.5,TRUE,本科
5193,Hadoop开发工程师,"大数据开发,架构设计,运维,Flink",北京,北京微淼财商科技有限公司,1000-9999人,36.5,FALSE,本科
5194,Hadoop开发工程师,大数据分析,北京,成方金融科技有限公司,500-999人,25,FALSE,硕士
5195,Hadoop开发工程师,"Hadoop,SQL,大数据开发,数据挖掘,知识图谱",北京,北京中兴百盈科技有限公司,100-299人,45,FALSE,学历不限
5196,Hadoop开发工程师,"数据库开发,数据挖掘,数据处理,数据分析",北京,成方金融科技有限公司,500-999人,37.5,FALSE,硕士
5197,Hadoop开发工程师,"ETL,数据仓库,数据挖掘,数据建模,大数据分析",北京,北京嘉华颐和科技有限公司,20-99人,27.5,FALSE,本科
5198,Hadoop开发工程师,"Java,Spark,大数据开发",北京,中国安全防伪证件研制中心,500-999人,9,TRUE,硕士
5199,Hadoop开发工程师,"Scala,Java,Hadoop",北京,天河超级计算淮海分中心,20-99人,9,TRUE,硕士
5200,Hadoop开发工程师,"数据库开发,数据库,数据架构",北京,北京中经网软件开发有限公司,20-99人,26.5,FALSE,本科
5201,Hadoop开发工程师,数据开发,北京,公安部第一研究所,1000-9999人,17.5,FALSE,硕士
5202,DBA,"数据库,数据库开发,模型设计,数据仓库,MySQL",北京,中科创达软件股份有限公司,1000-9999人,14,TRUE,本科
5203,Hadoop开发工程师,"大数据,Java,Flink,Kafka,Scala",北京,SENSORO,100-299人,30,FALSE,本科
5204,数据分析师,"数据仓库,大数据分析",北京,深圳市拓保软件有限公司,1000-9999人,12.5,TRUE,本科
5205,Hadoop开发工程师,"ETL,Hadoop,Oracle,Hive,数据处理",北京,大连铭睿信息技术有限公司,20-99人,25,FALSE,大专
5206,数据分析师,"数据仓库,SQL,Hadoop,数据库,数据库开发",北京,北京悦途出行网络科技有限公司,500-999人,40,FALSE,本科
5207,Hadoop开发工程师,"大数据开发,Hadoop,Hbase,Spark,Struts",北京,北京国保晟达科技有限公司,20人以下,10.5,TRUE,本科
5208,Hadoop开发工程师,"Hadoop,Spark,Hbase,MySQL,数据库开发",北京,北京高阳金信信息技术有限公司,100-299人,14.5,TRUE,本科
5209,Hadoop开发工程师,"Flink,Hadoop,Hbase,Kafka,Java",北京,北京六合新创科技有限公司,20-99人,16,FALSE,本科
5210,Hadoop开发工程师,"数据库开发,数据建模,大数据分析,数据处理,Hadoop",北京,神州信息,10000人以上,12.5,TRUE,大专
5211,Hadoop开发工程师,"管理,数据库开发,数据仓库,数据库,大数据开发",北京,北京市地铁运营有限公司技术创新研究院分公司,100-299人,22.5,FALSE,硕士
5212,Hadoop开发工程师,"Hbase,Hadoop,Hive,Spark,Kafka",北京,福田汽车,10000人以上,37.5,FALSE,本科
5213,Hadoop开发工程师,"大数据开发,Python",北京,北京舜合通达数字网络科技有限公司,100-299人,16,FALSE,大专
5214,Hadoop开发工程师,"Hadoop,MySQL,Spark,数据库开发,Storm",北京,海兰信集团,500-999人,15,TRUE,硕士
5215,Hadoop开发工程师,"数据架构,Linux",北京,交控科技,100-299人,15,TRUE,本科
5216,Hadoop开发工程师,"大数据开发,Hadoop,Spark,ETL,MapReduce",北京,北京卓越联腾科技有限公司,20-99人,27.5,FALSE,本科
5217,Hadoop开发工程师,"大数据开发,Java,MySQL,数据库,Spark",北京,北京中科神探科技有限公司,20-99人,25,FALSE,本科
5218,Hadoop开发工程师,"Java,Spark,Hive,Hbase,Hadoop",北京,北京计算机技术及应用研究所,1000-9999人,22.5,FALSE,硕士
5219,数据分析师,"数据库开发,C++,Python,MySQL,SQL Server",北京,合肥观维科技有限公司,20-99人,25,FALSE,本科
5220,数据分析师,TROUBLE-SHOOTING,北京,四川长虹佳华信息产品有限责任公司,1000-9999人,25,FALSE,大专
5221,Hadoop开发工程师,"大数据开发,Linux,Java,Python",北京,珠海市新德汇信息技术有限公司,500-999人,18,FALSE,本科
5222,Hadoop开发工程师,"Tableau,Flink,ETL,架构设计,Hadoop",北京,科锐尔人力资源服务(苏州)有限公司,1000-9999人,15.5,FALSE,大专
5223,Hadoop开发工程师,"数据库,数据库开发",北京,中金支付,300-499人,15,TRUE,本科
5224,Hadoop开发工程师,"数据仓库,Hadoop,数据库",北京,中科软科技股份有限公司,1000-9999人,12.5,TRUE,本科
5225,Hadoop开发工程师,"SQL,Python,Perl,Scala,Java",北京,上海睿映企业管理咨询有限公司,20-99人,25,FALSE,本科
5226,Hadoop开发工程师,"Hadoop,Spark,Hive,Oracle,数据库",北京,先进数通,1000-9999人,15.5,FALSE,大专
5227,Hadoop开发工程师,"大数据开发,运维,Hadoop,数据仓库",北京,彩讯科技,1000-9999人,12,TRUE,本科
5228,Hadoop开发工程师,Hive,北京,上海睿民,500-999人,12.5,TRUE,本科
5229,Hadoop开发工程师,"数据采集,数据处理,数据仓库,ETL,Hadoop",北京,北京易米智控科技有限公司,100-299人,30,FALSE,本科
5230,Hadoop开发工程师,"大数据开发,Hadoop,Spark",北京,紫光云数,1000-9999人,12.5,TRUE,本科
5231,Hadoop开发工程师,"数据分析,网络安全,数据处理",北京,长安通信科技有限责任公司,500-999人,17.5,FALSE,本科
5232,Hadoop开发工程师,"数据仓库,数据库,数据库开发,数据挖掘,数据处理",北京,北京资采信息技术有限公司,100-299人,12.5,TRUE,本科
5233,数据分析师,"数据库开发,SQLServer,SQL Server,SQL,数据库",北京,合肥观维科技有限公司,20-99人,25,FALSE,本科
5234,Hadoop开发工程师,"ETL,数据仓库,SQL,数据库,数据挖掘",北京,北京中瑞岳华科技服务有限公司,1000-9999人,60,FALSE,本科
5235,Hadoop开发工程师,"大数据开发,Hadoop,Hive,Storm,MySQL",北京,北京名门万象信息科技有限公司,20-99人,15,TRUE,本科
5236,Hadoop开发工程师,"Tableau,数据库开发,数据建模,数据处理",北京,圆心科技,500-999人,25,FALSE,大专
5237,Hadoop开发工程师,"Hadoop,Scala,Python,Kafka,Spark",北京,卡车之家,100-299人,15.5,FALSE,本科
5238,Hadoop开发工程师,"Java,Linux",北京,润宇科技有限公司,20-99人,16,FALSE,本科
5239,Hadoop开发工程师,"数据库开发,Hive,Hadoop,Spark",北京,广州人瑞人力资源服务有限公司佛山分公司,500-999人,25,FALSE,大专
5240,Hadoop开发工程师,"Hadoop,Python,Linux,大数据开发,Spark",北京,中国科学院动物研究所,100-299人,11.25,TRUE,本科
5241,Hadoop开发工程师,"Flink,Spark,CORE,Hive,Hadoop",北京,北京百米互联科技有限公司,100-299人,25,FALSE,本科
5242,Hadoop开发工程师,"数据挖掘,架构设计,数据清洗,大数据开发,数据分析",北京,北京云海大业电力高科技有限公司,100-299人,24,FALSE,本科
5243,Hadoop开发工程师,"数据分析,数据处理",北京,中通国脉通信股份有限公司北京分公司,100-299人,18.5,FALSE,本科
5244,数据分析师,"SQL,数据库开发,Hbase,MySQL",北京,华鸿汇德(北京)信息技术有限公司,20-99人,15,TRUE,本科
